function,category,original_line,current_line,cpp_locations
function_44d5a0,unchanged_decompiled_body,95771,96604,
function_44d670,unchanged_decompiled_body,95861,96694,
function_44d730,unchanged_decompiled_body,95921,96754,
function_44d7b0,unchanged_decompiled_body,95951,96784,
function_44d8d0,unchanged_decompiled_body,96010,96843,
function_44d940,unchanged_decompiled_body,96044,96877,
function_44d960,original_short_body,96054,96887,
function_44d970,unchanged_decompiled_body,96060,96893,
function_44d9a0,modified_nonempty_body,96074,96907,
function_44daa0,unchanged_decompiled_body,96124,96957,
function_44dab0,unchanged_decompiled_body,96133,96966,
function_44db40,unchanged_decompiled_body,96157,96990,
function_44dc10,unchanged_decompiled_body,96186,97019,
function_44dda0,unchanged_decompiled_body,96363,97196,
function_44df60,unchanged_decompiled_body,96399,97232,
function_44dfc0,unchanged_decompiled_body,96451,97284,
function_44e080,unchanged_decompiled_body,96596,97429,
function_44e170,modified_nonempty_body,96692,97525,
function_44e3f0,modified_nonempty_body,97031,97864,
function_44e6e0,unchanged_decompiled_body,97435,98268,
function_44e730,unchanged_decompiled_body,97469,98302,
function_44e780,modified_nonempty_body,97488,193782,
function_44e9d0,unchanged_decompiled_body,97607,98440,
function_44eb10,unchanged_decompiled_body,97653,98486,
function_44ec50,unchanged_decompiled_body,97699,98532,
function_44ed30,unchanged_decompiled_body,97719,98552,
function_44ee10,unchanged_decompiled_body,97739,98572,
function_44eeb0,unchanged_decompiled_body,97756,98589,
function_44ef90,unchanged_decompiled_body,97831,98664,
function_44f0c0,original_short_body,97913,98746,
function_44f0e0,unchanged_decompiled_body,97919,98752,
function_44f140,unchanged_decompiled_body,97933,98766,
function_44f390,unchanged_decompiled_body,98201,99034,
function_44f420,unchanged_decompiled_body,98218,99051,
function_44f4b0,unchanged_decompiled_body,98239,99072,
function_44f6f0,unchanged_decompiled_body,98336,99169,
function_44f720,unchanged_decompiled_body,98365,99198,
function_44f7ab,unchanged_decompiled_body,98386,99219,
function_44f7b0,unchanged_decompiled_body,98393,99226,
function_44f829,unchanged_decompiled_body,98414,99247,
function_44f8d0,unchanged_decompiled_body,98436,99269,
function_44f960,unchanged_decompiled_body,98455,99288,
function_44f9c0,unchanged_decompiled_body,98468,99301,
function_44fa90,unchanged_decompiled_body,98505,99338,
function_44fb50,unchanged_decompiled_body,98650,99483,
function_44fbe0,unchanged_decompiled_body,98700,99533,
function_44fc83,original_short_body,98718,99551,
function_44fca0,unchanged_decompiled_body,98724,99557,
function_44fcc0,unchanged_decompiled_body,98745,99578,
function_44fd10,original_short_body,98799,99632,
function_44fd20,unchanged_decompiled_body,98805,99638,
function_44fd30,unchanged_decompiled_body,98814,99647,
function_44fd60,unchanged_decompiled_body,98827,99660,
function_44fdd0,modified_nonempty_body,98842,99675,
function_44fde0,modified_nonempty_body,98851,99684,
function_44ff90,unchanged_decompiled_body,98931,99764,
function_450020,modified_nonempty_body,98965,99798,
function_450350,unchanged_decompiled_body,99310,99805,
function_450950,replacement_mapping_unresolved,99454,,
function_450d80,modified_nonempty_body,99719,100223,
function_450e30,replacement_mapping_unresolved,99756,,
function_450f30,modified_nonempty_body,99784,102621,
function_451270,unchanged_decompiled_body,99940,102643,
function_4513f0,unchanged_decompiled_body,100020,102723,
function_4514a0,replacement_mapping_unresolved,100049,,
function_451590,modified_nonempty_body,100098,102907,
function_4515a0,modified_nonempty_body,100105,102912,
function_4515c0,modified_nonempty_body,100113,102917,
function_4515f0,modified_nonempty_body,100121,102922,
function_451610,modified_nonempty_body,100136,102927,
function_451620,modified_nonempty_body,100144,102932,
function_451630,modified_nonempty_body,100153,102937,
function_451640,modified_nonempty_body,100162,102942,
function_4517c0,modified_nonempty_body,100297,103066,
function_4558b0,unchanged_decompiled_body,100324,103093,
function_455ee0,unchanged_decompiled_body,100361,103130,
function_451b70,modified_nonempty_body,100447,103216,
function_451f30,unchanged_decompiled_body,100598,103367,
function_451f80,modified_nonempty_body,100632,103401,
function_452010,unchanged_decompiled_body,100651,103420,
function_452020,modified_nonempty_body,100659,103428,
function_452040,modified_nonempty_body,100672,103443,
function_452150,modified_nonempty_body,100720,103528,
function_452220,modified_nonempty_body,100742,103550,
function_452270,unchanged_decompiled_body,100757,103565,
function_4522c0,unchanged_decompiled_body,100773,103581,
function_4522f0,modified_nonempty_body,100788,103941,
function_4525d0,modified_nonempty_body,101041,104556,
function_452ac0,unchanged_decompiled_body,101595,104741,
function_452ad0,unchanged_decompiled_body,101607,104753,
function_452ba0,unchanged_decompiled_body,101649,104795,
function_452be0,unchanged_decompiled_body,101664,104810,
function_452c20,modified_nonempty_body,101698,104847,
function_452cf0,unchanged_decompiled_body,101750,104899,
function_452d40,modified_nonempty_body,101783,104932,
function_453030,unchanged_decompiled_body,102147,105296,
function_4530a0,unchanged_decompiled_body,102183,105332,
function_453120,unchanged_decompiled_body,102213,105362,
function_453240,unchanged_decompiled_body,102272,105421,
function_4532b0,unchanged_decompiled_body,102304,105453,
function_4532d0,original_short_body,102312,105461,
function_4532e0,unchanged_decompiled_body,102318,105467,
function_453360,unchanged_decompiled_body,102347,105496,
function_4533e0,unchanged_decompiled_body,102377,105526,
function_453440,unchanged_decompiled_body,102411,105560,
function_4534a0,unchanged_decompiled_body,102430,105579,
function_4534c0,unchanged_decompiled_body,102451,105600,
function_4534e0,unchanged_decompiled_body,102472,105621,
function_4534f0,unchanged_decompiled_body,102481,105630,
function_453580,unchanged_decompiled_body,102507,105656,
function_4535c0,unchanged_decompiled_body,102525,105674,
function_4536b0,unchanged_decompiled_body,102568,105717,
function_4537b0,unchanged_decompiled_body,102615,105764,
function_4537d0,unchanged_decompiled_body,102633,105782,
function_453880,unchanged_decompiled_body,102772,105921,
function_4538e0,unchanged_decompiled_body,102824,105973,
function_4539b0,unchanged_decompiled_body,102968,106117,
function_453b70,unchanged_decompiled_body,103004,106153,
function_453bd0,unchanged_decompiled_body,103028,106177,
function_453c30,unchanged_decompiled_body,103052,106201,
function_453c80,modified_nonempty_body,103089,106238,
function_453f00,unchanged_decompiled_body,103428,106577,
function_453f40,unchanged_decompiled_body,103459,106608,
function_453f90,unchanged_decompiled_body,103493,106642,
function_453fe0,unchanged_decompiled_body,103512,106661,
function_454030,unchanged_decompiled_body,103564,106713,
function_454110,unchanged_decompiled_body,103584,106733,
function_4541f0,unchanged_decompiled_body,103604,106753,
function_4542d0,unchanged_decompiled_body,103624,106773,
function_4543b0,unchanged_decompiled_body,103644,106793,
function_454490,unchanged_decompiled_body,103664,106813,
function_454560,unchanged_decompiled_body,103739,106888,
function_454640,unchanged_decompiled_body,103814,106963,
function_454770,unchanged_decompiled_body,103896,107045,
function_454950,unchanged_decompiled_body,104117,107266,
function_454ba0,unchanged_decompiled_body,104385,107534,
function_454c20,unchanged_decompiled_body,104414,107563,
function_454c80,unchanged_decompiled_body,104425,107574,
function_454cf0,unchanged_decompiled_body,104442,107591,
function_454d60,unchanged_decompiled_body,104458,107607,
function_454dd0,unchanged_decompiled_body,104474,107623,
function_454e40,unchanged_decompiled_body,104492,107641,
function_454ed0,unchanged_decompiled_body,104509,107658,
function_454f80,unchanged_decompiled_body,104535,107684,
function_455010,unchanged_decompiled_body,104554,107703,
function_455090,unchanged_decompiled_body,104588,107737,
function_4550d0,unchanged_decompiled_body,104622,107771,
function_455180,unchanged_decompiled_body,104696,107845,
function_455230,unchanged_decompiled_body,104735,107884,
function_4552e0,cpp_address_replacement,104787,,src/squirrel/squirrel_native_calls.cpp:125
function_455330,modified_nonempty_body,104797,107939,
function_455390,unchanged_decompiled_body,104810,107990,
function_4554b0,unchanged_decompiled_body,104839,108019,
function_455520,unchanged_decompiled_body,104852,108032,
function_4555a0,cpp_address_replacement,104867,,src/squirrel/squirrel_native_calls.cpp:137
function_4556c0,unchanged_decompiled_body,104896,108050,
function_455730,unchanged_decompiled_body,104909,108063,
function_4557a0,unchanged_decompiled_body,104922,108076,
function_4557d0,unchanged_decompiled_body,104954,108108,
function_455880,modified_nonempty_body,105016,108170,
function_455890,modified_nonempty_body,105024,108180,
function_455990,unchanged_decompiled_body,105108,108274,
function_455a20,unchanged_decompiled_body,105166,108332,
function_455c40,unchanged_decompiled_body,105437,108603,
function_455ce0,unchanged_decompiled_body,105514,108680,
function_455d30,modified_nonempty_body,105534,108700,
function_455dc0,unchanged_decompiled_body,105621,108788,
function_455e40,modified_nonempty_body,105652,108895,
function_455ec0,modified_nonempty_body,105669,108909,
function_455f50,unchanged_decompiled_body,105710,108950,
function_455fd0,unchanged_decompiled_body,105751,108991,
function_456210,unchanged_decompiled_body,105973,109213,
function_456260,unchanged_decompiled_body,105995,109235,
function_456290,unchanged_decompiled_body,106014,109254,
function_456310,unchanged_decompiled_body,106030,109270,
function_456360,unchanged_decompiled_body,106060,109300,
function_4563b0,unchanged_decompiled_body,106086,109326,
function_456690,unchanged_decompiled_body,106283,109523,
function_4567d0,unchanged_decompiled_body,106316,109556,
function_456870,unchanged_decompiled_body,106445,109685,
function_4569f0,unchanged_decompiled_body,106576,109816,
function_456a00,unchanged_decompiled_body,106587,109827,
function_456b30,unchanged_decompiled_body,106627,109867,
function_456b60,unchanged_decompiled_body,106647,109887,
function_456ca0,unchanged_decompiled_body,106754,109994,
function_456d00,unchanged_decompiled_body,106782,110022,
function_456f00,unchanged_decompiled_body,107046,110286,
function_456f60,unchanged_decompiled_body,107075,110315,
function_457110,unchanged_decompiled_body,107165,110405,
function_457170,modified_nonempty_body,107187,110427,
function_457260,unchanged_decompiled_body,107282,110522,
function_457270,unchanged_decompiled_body,107289,110529,
function_457280,unchanged_decompiled_body,107296,110536,
function_457310,unchanged_decompiled_body,107346,110586,
function_457500,unchanged_decompiled_body,107553,110793,
function_457660,unchanged_decompiled_body,107671,110911,
function_4576e0,unchanged_decompiled_body,107708,110948,
function_457810,modified_nonempty_body,107907,111147,
function_457a10,replacement_mapping_unresolved,108073,,
function_457a80,unchanged_decompiled_body,108140,111374,
function_457ac0,unchanged_decompiled_body,108166,111400,
function_457b40,unchanged_decompiled_body,108202,111436,
function_457c40,unchanged_decompiled_body,108253,111487,
function_457ca0,unchanged_decompiled_body,108280,111514,
function_457cf0,unchanged_decompiled_body,108307,111541,
function_457e30,unchanged_decompiled_body,108408,111642,
function_457f00,unchanged_decompiled_body,108455,111689,
function_457f60,unchanged_decompiled_body,108477,111711,
function_457fc0,modified_nonempty_body,108505,111739,
function_458090,modified_nonempty_body,108564,193790,
function_458200,modified_nonempty_body,108717,193909,
function_4582c0,unchanged_decompiled_body,108789,112022,
function_458330,unchanged_decompiled_body,108818,112051,
function_4583a0,modified_nonempty_body,108832,193953,
function_4583f0,unchanged_decompiled_body,108864,112097,
function_458410,unchanged_decompiled_body,108897,112130,
function_458440,unchanged_decompiled_body,108925,112158,
function_458570,original_short_body,108988,112221,
function_458580,original_short_body,108994,112227,
function_458590,unchanged_decompiled_body,109002,112235,
function_4585c0,modified_nonempty_body,109020,112253,
function_458710,unchanged_decompiled_body,109199,112434,
function_4587d0,unchanged_decompiled_body,109236,112471,
function_4588a0,unchanged_decompiled_body,109279,112514,
function_458a20,unchanged_decompiled_body,109376,112611,
function_459150,unchanged_decompiled_body,109824,113059,
function_459360,unchanged_decompiled_body,109974,113209,
function_459420,unchanged_decompiled_body,110008,113243,
function_4594a0,unchanged_decompiled_body,110036,113271,
function_4594d0,unchanged_decompiled_body,110053,113288,
function_4594f0,modified_nonempty_body,110066,113301,
function_4595e0,unchanged_decompiled_body,110089,113326,
function_459690,original_short_body,110113,113350,
function_4596a0,original_short_body,110121,113358,
function_4596b0,unchanged_decompiled_body,110127,113364,
function_459780,unchanged_decompiled_body,110165,113402,
function_459800,unchanged_decompiled_body,110208,113445,
function_459840,unchanged_decompiled_body,110237,113474,
function_4598a0,unchanged_decompiled_body,110264,113501,
function_459920,unchanged_decompiled_body,110299,113536,
function_459980,unchanged_decompiled_body,110323,113560,
function_4599e0,unchanged_decompiled_body,110388,113625,
function_459a40,unchanged_decompiled_body,110453,113690,
function_459b40,original_short_body,110547,113784,
function_459b50,unchanged_decompiled_body,110555,113792,
function_459bc0,unchanged_decompiled_body,110589,113826,
function_459d00,unchanged_decompiled_body,110689,113926,
function_459e90,unchanged_decompiled_body,110819,114056,
function_459ec0,unchanged_decompiled_body,110850,114087,
function_459f00,unchanged_decompiled_body,110872,114109,
function_459fa0,unchanged_decompiled_body,110889,114126,
function_459fe0,unchanged_decompiled_body,110909,114146,
function_45a080,unchanged_decompiled_body,110928,114165,
function_45a0a0,unchanged_decompiled_body,110941,114178,
